field_size_x, field_size_y, cell_volume, cell_density, barrier_density, simulation_nr, number_of_cells, mean_speed, mean_xdir, mean_ydir, avg_group_velocity
300,300,200,5,12,1,28,0.20801911385501998,0.01842190081884517,0.012123621445725031,0.03739383365222522
300,300,200,5,9,1,32,0.21126554556266547,0.008319689351319702,-0.051543808542311734,0.05988143501976428
300,300,200,5,13,1,25,0.20006540491543073,-0.000025567922817877504,-0.0036735617818055796,0.040034070040854755
300,300,200,5,14,0,27,0.1873573386161108,0.010809052129948501,-0.00803206719068184,0.041089186544950404
300,300,200,5,14,1,27,0.19348937519361703,0.0051901975556516485,0.005097328609690817,0.0390303507585209
300,300,200,5,15,0,21,0.18016821614226514,-0.005905503703716334,-0.0026726487214480516,0.0403670789819591
300,300,200,5,15,1,21,0.157465740007761,0.019856433621973722,0.0025509854541188592,0.044475067658522105
300,300,200,6,0,0,48,0.21229842507589364,-0.006636780523542248,0.01303156619716763,0.02786805970661622
300,300,200,5,13,0,25,0.19993212173698152,0.009973787352356782,0.007764368435736504,0.03441370161487532
300,300,200,6,1,0,48,0.210877208848743,0.0053448465565865905,0.001762555695495938,0.023702745843555622
300,300,200,6,1,1,48,0.21392533149467285,-0.03347058691695941,-0.017536807827048008,0.043468865726429017
300,300,200,6,2,0,48,0.20983296019226097,-0.027730756437542692,-0.013016659739817627,0.03639863306228964
300,300,200,5,4,1,35,0.21188378188736365,0.03397459634842355,0.026008644646373955,0.04889937999600189
300,300,200,6,3,0,48,0.211249090027564,0.002340062564072319,-0.0021839819511074664,0.021010262497200602
300,300,200,6,3,1,48,0.211314460246785,-0.0041537428975374855,-0.006930060784159328,0.02401727574457134
300,300,200,6,4,0,48,0.2091717280122879,-0.0009991886400681552,0.017101080813201087,0.02991419890647877
300,300,200,6,4,1,48,0.21166842432796945,-0.027164874785450436,-0.0078002788643404646,0.035368204916678046
300,300,200,6,0,1,48,0.2109721825489714,0.01859657543045139,-0.001299032830113467,0.028292491582223387
300,300,200,6,5,1,45,0.21167698517445752,0.0012002187142738858,0.0022469624918832806,0.02507611326539962
300,300,200,6,7,0,46,0.21245091722601595,0.014641097623411769,-0.011013964714758715,0.03531116616864258
300,300,200,6,7,1,46,0.20992937253730734,-0.02126502918490001,0.011398232982420868,0.03564863543636777
300,300,200,6,8,0,45,0.21062224504461835,-0.014981650813858067,-0.017001783086782456,0.030989991341897373
300,300,200,6,8,1,45,0.20707987476322157,0.006195587125315668,-0.006992397135045706,0.025913778579656637
300,300,200,6,9,0,45,0.2124702712197667,0.019909964707197816,0.007498867324489354,0.032806151839325115
300,300,200,6,2,1,48,0.20699420784794414,-0.011700407140731669,-0.001065092785039484,0.02558463439955157
300,300,200,6,10,0,45,0.20742612087383788,-0.010512019470372417,-0.00586504447507607,0.02782254325899154
300,300,200,6,10,1,45,0.2129154284919584,-0.0110076043227295,0.014848474585669574,0.03174959311557436
300,300,200,6,11,0,40,0.20946119602246285,-0.011893930225989967,-0.00923950262880136,0.035487443627069105
300,300,200,6,11,1,40,0.20895222676768674,0.006003468407700592,0.021606014898554585,0.0323368635981696
300,300,200,6,12,0,34,0.2070474933824795,-0.0020061486650889385,0.02678241128614631,0.03888228958703156
300,300,200,6,12,1,34,0.20141059879017645,-0.007500113339528361,0.0035939380442333324,0.03662353852360059
300,300,200,6,13,0,0,NaN,NaN,NaN,NaN
300,300,200,6,13,1,0,NaN,NaN,NaN,NaN
300,300,200,6,14,0,41,0.19393809473784684,0.005452981673220212,0.00601015667705873,0.029215366167399788
300,300,200,6,14,1,41,0.1885714024441093,0.013821001265983675,0.011106729814879087,0.03001466445134248
300,300,200,6,15,0,40,0.15197584378469256,-0.0021586559607912094,-0.004680577829245015,0.025256173869215512
300,300,200,6,15,1,40,0.16300090809966122,-0.008468688483681434,-0.008534640450471864,0.02624791338571768
300,300,200,7,0,0,63,0.2125280313486113,-0.014856284739821254,-0.029566527227199546,0.037277073340013296
300,300,200,7,0,1,63,0.20997293617110577,-0.006982820872537975,-0.0020975312519268,0.020821390422164472
300,300,200,7,1,0,60,0.21220726033967494,-0.017945668139348225,0.0010088213946093632,0.025601675720625803
300,300,200,7,1,1,60,0.2115002778630806,-0.01388652016575218,0.014958597757555248,0.0304262611480796
300,300,200,7,2,0,63,0.21128519834405568,-0.014760177007862833,0.01936381351247886,0.03206704043427396
300,300,200,6,5,0,45,0.21146876313894944,0.022278223426119757,0.0068496893099176965,0.033661340762126485
300,300,200,7,3,0,48,0.21245082206093385,0.012394322209533487,-0.008530101227672693,0.0292679336556811
300,300,200,7,3,1,48,0.21151737846930657,0.010435823662543357,-0.0053017600878869755,0.025765656079712054
300,300,200,7,4,0,61,0.2108979989407697,0.005507762754471952,-0.002282376749658231,0.020801692334818763
300,300,200,7,4,1,61,0.21114792145474837,-0.04021421953288294,-0.02729998430733854,0.05265248441350252
300,300,200,7,5,0,60,0.2101121876201603,-0.005356600641885487,0.007592181808247299,0.021854641015447946
300,300,200,7,5,1,60,0.2124987270362206,0.013965932243286494,0.003652618615681399,0.02650002913295129
300,300,200,7,6,0,61,0.21206192502360782,-0.012430421106501801,-0.0021198655405558014,0.025458213552149826
300,300,200,7,6,1,61,0.2095016112909427,0.011602130496221493,0.00894576610762486,0.026553989712161222
300,300,200,7,2,1,63,0.21124102220211496,0.011156848785047316,-0.005706689861584837,0.02233033390665611
300,300,200,7,8,1,59,0.21013147607980578,0.005493377260373034,-0.0018332609831541618,0.021003371576117286
300,300,200,7,9,0,58,0.21316774112843356,0.003954740584049483,-0.009177629673456778,0.02394491766320537
300,300,200,7,9,1,58,0.21180712106803506,-0.016527106428356395,0.01778515870218683,0.03314223515380743
300,300,200,7,10,0,56,0.2096520936288827,-0.01626731226342267,0.019079710355816213,0.03572094675130982
300,300,200,7,10,1,56,0.20522170504979118,0.006663648753902844,-0.014324945207960424,0.027309472448806067
300,300,200,7,11,0,48,0.2053562578648222,-0.00554239707015681,-0.009024345684310181,0.03379880063109025
300,300,200,7,8,0,59,0.20937734877302192,-0.0012985820480892884,-0.022230830485821976,0.033241273796882444
300,300,200,7,12,0,54,0.21087163420951469,-0.016769409642099296,0.006562472953951383,0.02843261581987196
300,300,200,6,9,1,45,0.20730932104262895,0.02238520119688466,-0.0066917620987606554,0.03566439734208675
300,300,200,5,2,1,27,0.2126045097511172,0.02793536268344048,-0.013209832840293036,0.04423712488228075
300,300,200,7,13,0,54,0.20044785238345095,-0.012923197665272836,0.003189732775742217,0.02427728577668391
300,300,200,7,13,1,54,0.18834345354059498,-0.0031909344570761927,-0.010506137357101876,0.023861509141013953
300,300,200,7,14,1,46,0.19200769932107786,-0.011473364184553839,-0.005816735543237576,0.028055111712228763
300,300,200,7,15,0,38,0.16397202812049538,0.018678290753871764,0.015473215964173356,0.041570587223698184
300,300,200,7,15,1,38,0.1705327858613415,0.017452604668377076,0.024192066683835677,0.043448883959516044
300,300,200,8,0,0,80,0.21181076737025276,-0.006939026325442616,0.027872472663479374,0.0342341508866554
300,300,200,7,11,1,48,0.20919183149451998,-0.0036189126071559433,-0.004626942215984563,0.028169662867337006
300,300,200,8,1,0,80,0.21020990143154766,0.00509215799250054,-0.015342197920073904,0.025127876429894478
300,300,200,8,1,1,80,0.2128157690245045,-0.016009985821930618,0.0008139723947194839,0.02564490851808128
300,300,200,8,2,0,72,0.21167891741557787,-0.01111479968776374,0.0008226060256387604,0.025438331759794236
300,300,200,8,2,1,72,0.21145493850141858,0.01622585045138104,0.05791438038735412,0.0632525583416477
300,300,200,8,3,0,80,0.21266117648645178,0.007590080540917023,-0.0041218202178546085,0.018781726499085268
300,300,200,8,3,1,80,0.21142168361966987,0.030474261502601404,0.0032620971238238768,0.0351919606109546
300,300,200,8,4,0,80,0.21147288092046687,0.025013016631526577,-0.03393220531306778,0.0456074270025451
300,300,200,8,4,1,80,0.2090472845212842,0.0004824732727009898,-0.0159272512475031,0.023024140641276728
300,300,200,8,5,0,72,0.20968565348775237,0.025773306101845198,0.00444109799177783,0.03421794481298051
300,300,200,8,5,1,72,0.21088494561431687,0.006836856911686094,0.012250287148277795,0.022513769104948074
300,300,200,8,6,0,77,0.21084828890143378,-0.009354850923517111,-0.002840472808485687,0.02043196859446781
300,300,200,8,6,1,77,0.21139081729181672,0.011719885244434337,0.0008940361452697324,0.021059794044491948
300,300,200,8,7,0,76,0.20771511525514808,0.0060851626870208194,0.0017797866619038822,0.019241210383204973
300,300,200,8,7,1,76,0.20954571006578263,-0.00004287799586201758,-0.003928750035248225,0.018478463552467152
300,300,200,8,0,1,80,0.21115295500989806,-0.010986572892790264,-0.016573496100316096,0.025145505747649344
300,300,200,8,9,1,77,0.21122430578127008,0.00007293853457371171,-0.003564000762226327,0.018198826358511156
300,300,200,7,12,1,54,0.20284159071250524,0.003031371524126411,-0.01109282139223938,0.027110421217690774
300,300,200,8,10,1,72,0.20620960390523863,0.01230659352365256,0.009719004001609252,0.026787902149647665
300,300,200,8,11,0,72,0.20434403707210397,0.01010609615101844,0.008974418486681153,0.02381795674499129
300,300,200,8,11,1,72,0.20749104783125938,-0.002056629020662165,0.0017819594245787158,0.02088861886334549
300,300,200,8,12,0,66,0.19968938148345727,-0.025035011160579303,0.010729395811150276,0.035020724044483656
300,300,200,8,12,1,66,0.20391770269435655,-0.012532023335805553,-0.0034091396304372274,0.025687537428625177
300,300,200,8,13,0,65,0.18795686088218458,-0.006275060747858974,-0.010446400543590369,0.02546918752516109
300,300,200,8,13,1,65,0.19384340346144044,0.01020576636668387,-0.011713442750306861,0.025596952129555615
300,300,200,7,14,0,46,0.19087159304181306,0.007769065013202256,-0.01515300339527845,0.030579828620614983
300,300,200,8,14,1,64,0.19031508141012002,-0.00017955310846239325,-0.006892716743777555,0.022104733071317977
300,300,200,8,15,0,56,0.16818397991728665,-0.021233446178435915,-0.0071582045778231015,0.030330385446364388
300,300,200,8,15,1,56,0.16274970925856203,0.0006691288564664707,-0.0012997156191115783,0.0209824734379303
300,300,200,9,0,0,99,0.21209588317033484,-0.0110745415301491,0.014073675388625102,0.023848573190024515
300,300,200,9,0,1,99,0.21029719795782534,-0.01564865484599975,-0.00697337298127418,0.026126331883026675
300,300,200,9,1,0,96,0.21230691931937504,0.004399484711606973,0.014468853081185305,0.021865339233740035
300,300,200,9,1,1,96,0.21054329580542816,0.009812901726256798,-0.011127028780993566,0.02188224311592184
300,300,200,9,2,0,99,0.21104915519147674,-0.003082533682851153,-0.0007540772969208937,0.017211715251244878
300,300,200,9,2,1,99,0.20923316260533137,-0.012976018838585422,-0.03053043842917905,0.03725680305150077
300,300,200,9,3,0,96,0.2109654686670206,-0.010860902806826365,0.01545199842962097,0.02541222154384507
300,300,200,9,3,1,96,0.20645306702652813,-0.012266927546244833,-0.004913694700106231,0.02063299372952239
300,300,200,9,4,0,75,0.20807735103675168,0.02233910592618563,-0.008186650664939421,0.0302060028265745
300,300,200,9,4,1,75,0.212766503193981,-0.007320401179074478,0.022393696187714886,0.029971802793654575
300,300,200,9,5,0,96,0.20919125159576982,0.0063234300027524845,0.0019852581220499055,0.016838258075120374
300,300,200,9,5,1,96,0.21076105290543903,0.014574014524122802,0.0095378927383862,0.023113758630742796
300,300,200,9,6,0,96,0.20934103911623428,-0.001513190165943723,-0.016544262305294724,0.024838278600451784
300,300,200,9,6,1,96,0.20842391254419204,-0.006795235264154618,-0.013193838609843852,0.022118440995865706
300,300,200,9,7,0,94,0.2103490203406826,-0.0036695080833424472,0.009096359439625393,0.019178149059373973
300,300,200,9,7,1,94,0.2085554158170601,-0.007693152615917845,0.0005390905577370309,0.020045863768330542
300,300,200,9,8,0,96,0.21202420625147755,0.02724827227982983,-0.045075906480956995,0.055998154504023435
300,300,200,9,8,1,96,0.21014245699521464,-0.0227723995268912,0.0004997400782561925,0.030989451860296224
300,300,200,9,10,0,84,0.21079783788090364,-0.012948097039123854,-0.018303385697767845,0.02945880314117374
300,300,200,9,10,1,84,0.20205151486128356,0.005573501202642316,-0.0032649253498490743,0.02106910416965456
300,300,200,9,11,0,80,0.20405830077495996,-0.033326143802841594,-0.00847553152753883,0.03769049724750755
300,300,200,9,11,1,80,0.20538210874465596,-0.03885964843119793,-0.009553652973115112,0.04332369076680722
300,300,200,9,12,0,83,0.2016969129836464,-0.02121707448599658,0.011372419018260641,0.0291484907102248
300,300,200,9,12,1,83,0.20017612877828408,0.007839186888512633,-0.0003665010507293227,0.021954033033560996
300,300,200,9,13,0,75,0.1884098524506186,-0.006087820110603411,0.00955255098508825,0.020663644215474425
300,300,200,8,9,0,77,0.20637935385394007,-0.013004906506867041,0.032991174603154386,0.04234380344599352
300,300,200,9,14,0,75,0.1886767200902756,-0.0005662528952938536,0.004525043745063874,0.019854977726226193
300,300,200,9,14,1,75,0.1915035087021465,-0.01602198767214454,-0.011353494240322193,0.029349844645898855
300,300,200,9,15,0,84,0.16265658338023228,-0.002578428977454285,-0.0074504219214415615,0.019808838519983586
300,300,200,8,14,0,64,0.1928655148251659,-0.006217874001690193,0.0007062680990531668,0.0256185292118169
300,300,200,10,0,0,120,0.20996587300632713,0.011152456309687727,0.007308768310033452,0.019430536539887085
300,300,200,10,0,1,120,0.21007237294879805,-0.010337681407611684,-0.03049896593210198,0.03557802428777812
300,300,200,10,1,0,120,0.2088242935496995,0.021431140355287183,0.0006399082032177371,0.027537166680164614
300,300,200,10,1,1,120,0.2086961406560185,0.012696749090074124,-0.01079727869816714,0.021718356027586743
300,300,200,10,2,0,120,0.21188137211717703,0.0027443877772946796,0.015963364932169388,0.021861234466529073
300,300,200,10,2,1,120,0.20934681333447192,-0.0061605690119268435,-0.0019792787914879846,0.01672253607882247
300,300,200,10,3,0,120,0.21020028560570342,0.03537413048560747,-0.024241648975515215,0.045323792425711704
300,300,200,10,3,1,120,0.20973569595478753,0.016724847822251726,0.0060224499076626265,0.022568047335628144
300,300,200,10,4,0,117,0.21183139926933833,0.011269770109892878,0.015519603111319787,0.024929356757467932
300,300,200,10,4,1,117,0.20851136487606045,0.01640466501563763,0.008348911464148769,0.024085613407999452
